Date, Close/Last, Volume, Open, High, Low
10/24/2018, $2.6, 8179, $2.56, $2.88, $2.5
10/23/2018, $2.5, 9497, $2.48, $2.58, $2.48
10/22/2018, $2.4998, 25058, $2.5816, $2.7, $2.48
10/19/2018, $2.64, 16063, $2.74, $2.92, $2.58
10/18/2018, $2.73, 50078, $2.9, $3.02, $2.6
10/17/2018, $2.661, 175770, $2.42, $3.14, $2.42
10/16/2018, $2.48, 36035, $2.58, $2.64, $2.42
10/15/2018, $2.52, 11737, $2.44, $2.5958, $2.44
10/12/2018, $2.44, 94798, $2.7, $2.938, $2.4
10/11/2018, $2.7, 11228, $2.62, $2.72, $2.54
10/10/2018, $2.62, 2941, $2.672, $2.7398, $2.6
10/09/2018, $2.613, 2790, $2.7, $2.729, $2.6
10/08/2018, $2.73, 11445, $2.48, $2.7476, $2.48
10/05/2018, $2.5, 4384, $2.46, $2.7276, $2.46
10/04/2018, $2.48, 4083, $2.6, $2.6, $2.4546
10/03/2018, $2.607, 24277, $2.64, $2.7, $2.46
10/02/2018, $2.46, 4335, $2.4, $2.515, $2.4
10/01/2018, $2.44, 4099, $2.44, $2.52, $2.4202
09/28/2018, $2.46, 2493, $2.465, $2.465, $2.42
09/27/2018, $2.48, 2058, $2.54, $2.54, $2.44
09/26/2018, $2.48, 4423, $2.52, $2.52, $2.4602
09/25/2018, $2.54, 4470, $2.5728, $2.5728, $2.5
09/24/2018, $2.52, 7765, $2.48, $2.6332, $2.48
09/21/2018, $2.602, 5018, $2.56, $2.6076, $2.56
09/20/2018, $2.56, 11675, $2.52, $2.5798, $2.46
09/19/2018, $2.5402, 8709, $2.512, $2.56, $2.512
09/18/2018, $2.5208, 5299, $2.5, $2.56, $2.4404
09/17/2018, $2.502, 7218, $2.5, $2.5326, $2.5
09/14/2018, $2.5056, 31042, $2.46, $2.57, $2.42
09/13/2018, $2.46, 14812, $2.5, $2.52, $2.46
09/12/2018, $2.52, 18062, $2.58, $2.6, $2.5
09/11/2018, $2.58, 2527, $2.54, $2.58, $2.54
09/10/2018, $2.56, 4681, $2.5442, $2.58, $2.54
09/07/2018, $2.5908, 9785, $2.66, $2.66, $2.5586
09/06/2018, $2.662, 1679, $2.68, $2.68, $2.66
09/05/2018, $2.7, 6661, $2.703, $2.755, $2.7
09/04/2018, $2.7, 6847, $2.72, $2.82, $2.7
08/31/2018, $2.7448, 5755, $2.878, $2.878, $2.72
08/30/2018, $2.746, 6528, $2.746, $2.82, $2.74
08/29/2018, $2.82, 8654, $2.8, $2.877, $2.74
08/28/2018, $2.82, 4806, $2.82, $2.87, $2.762
08/27/2018, $2.84, 3718, $3, $3, $2.8386
08/24/2018, $3, 9072, $3, $3.05, $2.88
08/23/2018, $2.86, 1116, $2.98, $3.08, $2.86
08/22/2018, $2.98, 10058, $2.9388, $3.12, $2.9314
08/21/2018, $2.96, 10093, $2.88, $2.96, $2.76
08/20/2018, $2.78, 6629, $2.74, $2.838, $2.72
08/17/2018, $2.78, 12658, $2.88, $2.9, $2.7
08/16/2018, $2.8, 96310, $2.8, $3.138, $2.7
08/15/2018, $2.851, 13061, $2.74, $2.9266, $2.722
08/14/2018, $2.846, 27340, $2.76, $2.94, $2.62
08/13/2018, $2.76, 36316, $2.74, $2.76, $2.58
08/10/2018, $2.7726, 11146, $2.9242, $3.1, $2.76
08/09/2018, $2.8, 5002, $2.8512, $2.8512, $2.72
08/08/2018, $2.7844, 19992, $2.88, $2.88, $2.7
08/07/2018, $2.82, 21385, $2.92, $2.9362, $2.82
08/06/2018, $2.94, 18234, $3.04, $3.063, $2.84
08/03/2018, $2.92, 8800, $2.94, $3.02, $2.84
08/02/2018, $2.8, 21963, $2.936, $3.16, $2.8
08/01/2018, $2.984, 16343, $3.0564, $3.1798, $2.98
07/31/2018, $3.0802, 7926, $3.1596, $3.1596, $3.08
07/30/2018, $3.1, 11132, $3.08, $3.24, $3.078
07/27/2018, $3.1, 10387, $3.18, $3.2322, $3.0802
07/26/2018, $3.2, 5305, $3.1892, $3.242, $3.1802
07/25/2018, $3.2, 3046, $3.18, $3.28, $3.18
07/24/2018, $3.2296, 8448, $3.244, $3.2908, $3.173
07/23/2018, $3.18, 2730, $3.2402, $3.2986, $3.18
07/20/2018, $3.2156, 1881, $3.26, $3.3398, $3.209
07/19/2018, $3.2298, 3608, $3.187, $3.26, $3.187
07/18/2018, $3.26, 2197, $3.2768, $3.355, $3.2182
07/17/2018, $3.3, 17623, $3.32, $3.3738, $3.26
07/16/2018, $3.279, 19163, $3.26, $3.38, $3.22
07/13/2018, $3.4, 54269, $3.28, $3.72, $3.24
07/12/2018, $3.28, 3878, $3.3596, $3.3596, $3.2504
07/11/2018, $3.3, 6758, $3.222, $3.36, $3.22
07/10/2018, $3.3, 7322, $3.2258, $3.3384, $3.18
07/09/2018, $3.24, 6334, $3.28, $3.31, $3.22
07/06/2018, $3.22, 47695, $3.6, $3.6, $3.14
07/05/2018, $3.5966, 113865, $2.9696, $3.74, $2.9696
07/03/2018, $2.9998, 3274, $3.06, $3.06, $2.9366
07/02/2018, $2.94, 20685, $3.06, $3.121, $2.94
06/29/2018, $3.1398, 13206, $3, $3.48, $3
06/28/2018, $2.98, 47309, $3.2, $3.2068, $2.94
06/27/2018, $3.2, 18850, $3.42, $3.42, $3.2
06/26/2018, $3.34, 22367, $3.417, $3.62, $3.2402
06/25/2018, $3.4, 35727, $3.32, $3.67, $3.32
06/22/2018, $3.38, 90620, $3.5, $4.24, $3.38
06/21/2018, $3.4774, 34605, $3.2, $3.62, $3.14
06/20/2018, $3.22, 49205, $3.26, $3.36, $3.16
06/19/2018, $3.4, 49623, $3.76, $3.7602, $3.36
06/18/2018, $3.82, 16504, $3.86, $3.88, $3.74
06/15/2018, $3.9002, 6640, $3.86, $3.9246, $3.86
06/14/2018, $3.88, 20775, $4.1, $4.1, $3.86
06/13/2018, $4.0202, 49024, $4.16, $4.38, $3.9
06/12/2018, $4.56, 30216, $4.62, $4.7, $4.2474
06/11/2018, $4.4, 75063, $4.76, $4.76, $4.06
06/08/2018, $4.1998, 33524, $4.0594, $4.2, $3.72
06/07/2018, $3.9696, 21733, $4.2, $4.2, $3.6402
06/06/2018, $3.82, 23893, $4, $4.04, $3.8
06/05/2018, $4.0398, 109694, $4.04, $4.36, $3.7288
06/04/2018, $3.92, 54057, $3.52, $3.94, $3.34
06/01/2018, $3.36, 34976, $3.222, $3.5398, $3.222
05/31/2018, $3.24, 62488, $3.12, $3.74, $3.12
05/30/2018, $3.14, 37561, $3.28, $3.28, $3.06
05/29/2018, $3.3, 77766, $3.32, $3.48, $3.16
05/25/2018, $3.3, 1223712, $3, $5.1, $2.82
05/24/2018, $3.078, 71063, $2.9, $3.16, $2.7814
05/23/2018, $2.88, 16029, $2.92, $2.92, $2.8402
05/22/2018, $2.8738, 31293, $3.06, $3.06, $2.86
05/21/2018, $2.92, 150199, $3.48, $3.48, $2.92
05/18/2018, $3.54, 243487, $2.72, $3.84, $2.72
05/17/2018, $2.7198, 5809, $2.72, $2.72, $2.66
05/16/2018, $2.72, 10794, $2.72, $2.74, $2.68
05/15/2018, $2.72, 72301, $2.62, $2.9, $2.62
05/14/2018, $2.66, 15182, $2.774, $2.78, $2.66
05/11/2018, $2.76, 8922, $2.8, $2.82, $2.7372
05/10/2018, $2.84, 18963, $2.7006, $2.84, $2.7
05/09/2018, $2.759, 19722, $2.9, $2.9, $2.6602
05/08/2018, $2.86, 6994, $2.778, $2.86, $2.76
05/07/2018, $2.778, 5974, $2.72, $2.788, $2.7
05/04/2018, $2.72, 12320, $2.8, $2.8, $2.72
05/03/2018, $2.76, 36479, $2.68, $2.9, $2.6032
05/02/2018, $2.596, 8778, $2.5824, $2.6634, $2.54
05/01/2018, $2.54, 2385, $2.64, $2.64, $2.54
04/30/2018, $2.642, 5564, $2.64, $2.72, $2.62
04/27/2018, $2.6, 7559, $2.6, $2.634, $2.56
04/26/2018, $2.542, 7344, $2.5, $2.5802, $2.5
04/25/2018, $2.5296, 10017, $2.56, $2.56, $2.44
04/24/2018, $2.56, 8063, $2.58, $2.64, $2.56
04/23/2018, $2.56, 6270, $2.66, $2.66, $2.56
04/20/2018, $2.66, 2072, $2.62, $2.7, $2.6
04/19/2018, $2.64, 8655, $2.6, $2.6668, $2.6
04/18/2018, $2.6, 977, $2.66, $2.6798, $2.6
04/17/2018, $2.68, 11198, $2.6, $2.68, $2.6
04/16/2018, $2.62, 2254, $2.66, $2.66, $2.6
04/13/2018, $2.66, 7492, $2.66, $2.74, $2.66
04/12/2018, $2.7, 13038, $2.74, $2.84, $2.6456
04/11/2018, $2.76, 91791, $2.72, $3.2, $2.7096
04/10/2018, $2.74, 36861, $2.606, $2.78, $2.562
04/09/2018, $2.6, 2445, $2.6, $2.64, $2.6
04/06/2018, $2.52, 10139, $2.4656, $2.64, $2.4656
04/05/2018, $2.5702, 5171, $2.5672, $2.5928, $2.54
04/04/2018, $2.56, 9410, $2.58, $2.58, $2.442
04/03/2018, $2.5402, 35355, $2.64, $2.6532, $2.5074
04/02/2018, $2.62, 3430, $2.6, $2.6558, $2.6
03/29/2018, $2.62, 6514, $2.68, $2.68, $2.62
03/28/2018, $2.62, 5440, $2.62, $2.7142, $2.6
03/27/2018, $2.627, 5563, $2.6784, $2.6784, $2.62
03/26/2018, $2.66, 11984, $2.74, $2.74, $2.62
03/23/2018, $2.6904, 6063, $2.68, $2.7544, $2.64
03/22/2018, $2.66, 9661, $2.78, $2.78, $2.66
03/21/2018, $2.72, 3256, $2.778, $2.8, $2.7
03/20/2018, $2.7, 1111, $2.74, $2.74, $2.7
03/19/2018, $2.78, 10800, $2.88, $2.88, $2.6672
03/16/2018, $2.84, 17829, $2.76, $2.9, $2.74
03/15/2018, $2.71, 18120, $2.64, $2.78, $2.64
03/14/2018, $2.64, 24143, $2.84, $2.84, $2.64
03/13/2018, $2.82, 4386, $2.84, $2.845, $2.7242
03/12/2018, $2.76, 19187, $2.86, $2.9, $2.72
03/09/2018, $2.899, 25603, $2.78, $2.899, $2.7024
03/08/2018, $2.72, 13429, $2.82, $2.82, $2.62
03/07/2018, $2.76, 19885, $2.64, $2.78, $2.62
03/06/2018, $2.7, 7257, $2.7, $2.7, $2.602
03/05/2018, $2.64, 17154, $2.82, $2.82, $2.6
03/02/2018, $2.7, 4580, $2.82, $2.82, $2.66
03/01/2018, $2.66, 8665, $2.76, $2.76, $2.66
02/28/2018, $2.692, 22535, $2.76, $2.78, $2.6798
02/27/2018, $2.76, 8328, $2.8, $2.82, $2.72
02/26/2018, $2.78, 57477, $2.8, $2.8798, $2.74
02/23/2018, $2.76, 7199, $2.74, $2.78, $2.7
02/22/2018, $2.72, 10796, $2.72, $2.78, $2.7
02/21/2018, $2.74, 12537, $2.8, $2.8, $2.72
02/20/2018, $2.74, 4182, $2.86, $2.86, $2.74
02/16/2018, $2.7682, 18549, $2.87, $2.9352, $2.74
02/15/2018, $2.78, 18320, $2.78, $3.08, $2.74
02/14/2018, $2.82, 5860, $2.722, $2.84, $2.68
02/13/2018, $2.72, 25019, $2.8, $2.8, $2.72
02/12/2018, $2.8, 147329, $3.32, $3.38, $2.72
02/09/2018, $2.88, 37334, $2.66, $2.9398, $2.62
02/08/2018, $2.6798, 45864, $2.992, $2.992, $2.62
02/07/2018, $2.9854, 14031, $3.1, $3.2, $2.9854
02/06/2018, $3.08, 30888, $2.98, $3.2, $2.9
02/05/2018, $3.1, 15790, $3.28, $3.28, $3.1
02/02/2018, $3.14, 35656, $3.31, $3.32, $3.1
02/01/2018, $3.34, 41322, $3.34, $3.38, $3.26
01/31/2018, $3.38, 32361, $3.36, $3.56, $3.32
01/30/2018, $3.34, 16030, $3.54, $3.54, $3.3
01/29/2018, $3.54, 42267, $3.5, $3.6, $3.3402
01/26/2018, $3.5, 51427, $3.78, $3.78, $3.36
01/25/2018, $3.66, 16235, $3.58, $3.71, $3.58
01/24/2018, $3.718, 131793, $3.66, $4.1, $3.6
01/23/2018, $3.6598, 29690, $3.42, $3.678, $3.42
01/22/2018, $3.4624, 16531, $3.48, $3.578, $3.4
01/19/2018, $3.52, 28926, $3.5, $3.6744, $3.4
01/18/2018, $3.498, 37702, $3.5928, $3.6, $3.389
01/17/2018, $3.5202, 75466, $3.6978, $3.9106, $3.382
01/16/2018, $3.56, 81074, $3.9, $4.158, $3.4
01/12/2018, $3.9002, 213689, $3.82, $4.44, $3.8
01/11/2018, $3.801, 55036, $3.74, $3.88, $3.6
01/10/2018, $3.66, 46145, $3.88, $3.8878, $3.642
01/09/2018, $3.8, 89497, $4.12, $4.16, $3.8
01/08/2018, $4.12, 255948, $3.62, $4.36, $3.4
01/05/2018, $3.66, 185208, $3.94, $3.94, $3.52
01/04/2018, $3.9138, 308538, $4.4, $4.4, $3.822
01/03/2018, $4.9, 4468359, $3.26, $8.96, $3.2
01/02/2018, $2.522, 8412, $2.4, $2.543, $2.4
12/29/2017, $2.456, 8512, $2.44, $2.4678, $2.402
12/28/2017, $2.48, 6780, $2.48, $2.52, $2.46
12/27/2017, $2.502, 967, $2.502, $2.54, $2.502
12/26/2017, $2.54, 7508, $2.64, $2.64, $2.502
12/22/2017, $2.62, 4748, $2.62, $2.6956, $2.442
12/21/2017, $2.44, 1328, $2.64, $2.7, $2.44
12/20/2017, $2.54, 5110, $2.5, $2.598, $2.5
12/19/2017, $2.48, 17007, $2.6, $2.62, $2.4
12/18/2017, $2.52, 7158, $2.5, $2.56, $2.44
12/15/2017, $2.46, 11542, $2.4728, $2.5392, $2.46
12/14/2017, $2.46, 6986, $2.5858, $2.6656, $2.46
12/13/2017, $2.52, 10393, $2.718, $2.74, $2.46
12/12/2017, $2.64, 2905, $2.7002, $2.7722, $2.634
12/11/2017, $2.76, 13783, $2.88, $2.88, $2.7
12/08/2017, $2.938, 6312, $2.98, $2.98, $2.88
12/07/2017, $2.92, 556, $2.9088, $2.92, $2.9004
12/06/2017, $2.8998, 3469, $2.8798, $2.98, $2.86
12/05/2017, $2.7656, 766, $2.76, $2.7656, $2.76
12/04/2017, $2.7802, 6560, $2.98, $2.98, $2.72
12/01/2017, $2.98, 7011, $3.32, $3.32, $2.86
11/30/2017, $3, 1739, $3, $3, $2.8658
11/29/2017, $2.9, 11414, $2.8, $2.984, $2.7412
11/28/2017, $2.8472, 3620, $2.86, $2.86, $2.78
11/27/2017, $2.86, 7146, $2.88, $2.88, $2.82
11/24/2017, $2.7738, 550, $2.7738, $2.7738, $2.7738
11/22/2017, $2.8156, 4424, $2.78, $2.88, $2.7414
11/21/2017, $2.7402, 18342, $2.96, $3.1, $2.72
11/20/2017, $2.92, 12011, $2.9, $3.0198, $2.9
11/17/2017, $2.96, 19870, $3.32, $3.32, $2.6
11/16/2017, $3.1392, 14068, $3.0658, $3.18, $3
11/15/2017, $2.96, 124756, $2.7, $3.398, $2.6
11/14/2017, $2.7242, 13487, $2.78, $2.9756, $2.662
11/13/2017, $2.82, 96556, $3.5, $3.5, $2.8
11/10/2017, $3.2618, 467102, $2.5, $3.76, $2.5
11/09/2017, $2.5, 112413, $2.52, $3.2, $2.44
11/08/2017, $2.5, 3159, $2.4528, $2.584, $2.4528
11/07/2017, $2.4, 1482, $2.42, $2.42, $2.4
11/06/2017, $2.402, 714, $2.4, $2.48, $2.4
11/03/2017, $2.414, 1613, $2.44, $2.44, $2.4
11/02/2017, $2.4464, 503, $2.4464, $2.4464, $2.4464
11/01/2017, $2.4602, 306, $2.5, $2.5, $2.46
10/31/2017, $2.48, 2243, $2.52, $2.52, $2.4798
10/30/2017, $2.4016, 355, $2.4016, $2.4016, $2.4016
10/27/2017, $2.42, 16171, $2.56, $2.66, $2.36
10/26/2017, $2.58, 3023, $2.58, $2.58, $2.58
10/25/2017, $2.5852, 3038, $2.6002, $2.64, $2.56
10/24/2017, $2.58, 9096, $2.74, $2.76, $2.56
10/23/2017, $2.7, 8547, $2.7802, $2.7802, $2.64
10/20/2017, $2.82, N/A, $2.82, $2.82, $2.82
10/19/2017, $2.82, 142, $2.82, $2.82, $2.82
10/18/2017, $2.64, 369, $2.72, $2.72, $2.64
10/17/2017, $2.68, 502, $2.6728, $2.68, $2.6728
10/16/2017, $2.6908, 2548, $2.632, $2.7, $2.632
10/13/2017, $2.6828, 2922, $2.662, $2.6854, $2.602
10/12/2017, $2.6778, 1837, $2.6488, $2.6798, $2.64
10/11/2017, $2.56, 3742, $2.82, $2.82, $2.56
10/10/2017, $2.69, 1165, $2.6192, $2.7, $2.6192
10/09/2017, $2.72, 2856, $2.86, $2.86, $2.7
10/06/2017, $2.76, 11576, $2.6022, $2.92, $2.6022
10/05/2017, $2.6728, 712, $2.78, $2.78, $2.65
10/04/2017, $2.6, 1083, $2.48, $2.6, $2.48
10/03/2017, $2.7, 2627, $2.5, $2.78, $2.5
10/02/2017, $2.48, 1197, $2.5, $2.535, $2.48
09/29/2017, $2.659, 1575, $2.654, $2.66, $2.654
09/28/2017, $2.5652, 1673, $2.6662, $2.6662, $2.56
09/27/2017, $2.58, N/A, $2.58, $2.58, $2.58
09/26/2017, $2.58, 3838, $2.58, $2.58, $2.58
09/25/2017, $2.68, 190, $2.68, $2.68, $2.68
09/22/2017, $2.71, 95, $2.71, $2.71, $2.71
09/21/2017, $2.66, 2818, $2.82, $2.82, $2.64
09/20/2017, $2.84, 1748, $2.7498, $2.844, $2.74
09/19/2017, $2.7266, 14790, $2.9, $2.938, $2.72
09/18/2017, $2.68, 2970, $2.88, $2.88, $2.6
09/15/2017, $2.62, 1727, $2.74, $2.76, $2.6022
09/14/2017, $2.68, 2850, $2.88, $2.88, $2.56
09/13/2017, $2.6, 655, $2.72, $2.72, $2.5602
09/12/2017, $2.6, 4719, $2.56, $2.705, $2.48
09/11/2017, $2.56, 663, $2.588, $2.66, $2.56
09/08/2017, $2.54, 5974, $2.52, $2.5998, $2.52
09/07/2017, $2.6368, 11925, $2.56, $2.77, $2.54
09/06/2017, $2.6, 5830, $2.61, $2.62, $2.5486
09/05/2017, $2.52, 7016, $2.62, $2.62, $2.44
09/01/2017, $2.62, 13901, $2.5708, $2.6986, $2.42
08/31/2017, $2.64, 7757, $2.7568, $2.7598, $2.6
08/30/2017, $2.798, 2285, $2.64, $2.88, $2.64
08/29/2017, $2.62, 13573, $2.88, $2.9, $2.54
08/28/2017, $2.88, 2157, $2.9, $2.94, $2.88
08/25/2017, $2.86, 3301, $2.9866, $3, $2.86
08/24/2017, $2.9418, 2571, $3, $3, $2.9
08/23/2017, $3.04, 10259, $2.902, $3.2, $2.902
08/22/2017, $3.0888, 2914, $3.02, $3.0888, $2.96
08/21/2017, $2.957, 75, $2.957, $2.957, $2.957
08/18/2017, $3.14, N/A, $3.14, $3.14, $3.14
08/17/2017, $3.14, N/A, $3.14, $3.14, $3.14
08/16/2017, $3.14, 2445, $3.1998, $3.1998, $2.98
08/15/2017, $3.0646, 18202, $3.1, $3.4, $3.06
08/14/2017, $3.1, 13716, $3.02, $3.1, $2.94
08/11/2017, $3.0478, 745, $3.0688, $3.0688, $3.02
08/10/2017, $2.98, 1623, $2.98, $3.0052, $2.98
08/09/2017, $3.053, 1581, $2.995, $3.053, $2.995
08/08/2017, $3.0198, 12873, $2.9748, $3.1396, $2.9748
08/07/2017, $2.9536, 1111, $2.9556, $2.9556, $2.92
08/04/2017, $2.94, 844, $2.9624, $3.02, $2.94
08/03/2017, $2.9398, 5080, $2.96, $3.0878, $2.9
08/02/2017, $2.8998, 2122, $3.0002, $3.06, $2.8948
08/01/2017, $3, 422, $3.118, $3.118, $2.9986
07/31/2017, $2.96, 1044, $3.02, $3.02, $2.96
07/28/2017, $3.1, 236, $3.0152, $3.1, $3.0152
07/27/2017, $2.92, 1528, $3, $3.0798, $2.86
07/26/2017, $3.1338, 963, $3.04, $3.1338, $2.922
07/25/2017, $3.1402, N/A, $3.1402, $3.1402, $3.1402
07/24/2017, $3.1402, N/A, $3.1402, $3.1402, $3.1402
07/21/2017, $3.1402, 734, $3.3, $3.3, $3.1402
07/20/2017, $3.2998, 2477, $3.36, $3.38, $3.2998
07/19/2017, $3.3504, 832, $3.2, $3.36, $3.2
07/18/2017, $3.102, 942, $3.2, $3.2, $3.102
07/17/2017, $3.2002, 1362, $3.208, $3.208, $3.2
07/14/2017, $3.3006, 439, $3.1408, $3.3006, $3.1408
07/13/2017, $3.38, 781, $3.32, $3.38, $3.32
07/12/2017, $3.34, 3426, $3.3, $3.36, $3.2
07/11/2017, $3.28, 5997, $3.28, $3.2998, $3.0376
07/10/2017, $3.2, 2699, $3.1, $3.38, $3.0546
07/07/2017, $3.1, 2835, $2.94, $3.1, $2.94
07/06/2017, $2.96, 1819, $3.12, $3.12, $2.96
07/05/2017, $3.06, 2380, $3.14, $3.1424, $3.06
07/03/2017, $3.12, 404, $3.1, $3.14, $3.1
06/30/2017, $3.04, 4262, $3.038, $3.06, $2.98
06/29/2017, $3.1, 10902, $3.04, $3.1, $2.9602
06/28/2017, $3.06, 4842, $3.2, $3.2, $3.04
06/27/2017, $3.14, N/A, $3.14, $3.14, $3.14
06/26/2017, $3.14, 9148, $3.18, $3.328, $3.1202
06/23/2017, $3.28, 13081, $3.096, $3.38, $3.096
06/22/2017, $3.12, 2663, $3.08, $3.12, $3.02
06/21/2017, $3.12, 12637, $2.8656, $3.26, $2.86
06/20/2017, $2.8628, 7445, $3.046, $3.046, $2.7
06/19/2017, $3.0402, 3333, $3.08, $3.08, $3.04
06/16/2017, $3.08, 15988, $3.16, $3.4, $3.08
06/15/2017, $3.1, 11138, $3.2, $3.2402, $3.08
06/14/2017, $3.16, 7523, $3.306, $3.3652, $3.16
06/13/2017, $3.3, 10509, $3.38, $3.38, $3.26
06/12/2017, $3.48, 8605, $3.48, $3.5, $3.44
06/09/2017, $3.44, 14901, $3.5, $3.6, $3.4
06/08/2017, $3.5, 18147, $3.44, $3.6, $3.16
06/07/2017, $3.48, 23786, $3.46, $3.6, $3.34
06/06/2017, $3.256, 3089, $3.48, $3.48, $3.256
06/05/2017, $3.28, 12674, $3.22, $3.48, $3.1856
06/02/2017, $3.22, 1586, $3.2, $3.32, $3.16
06/01/2017, $3.24, 2540, $3.276, $3.362, $3.18
05/31/2017, $3.48, 4441, $3.4, $3.58, $3.4
05/30/2017, $3.4, 2993, $3.4, $3.4, $3.297
05/26/2017, $3.4, 228, $3.3286, $3.4, $3.3286
05/25/2017, $3.38, 15198, $3.22, $3.54, $3.22
05/24/2017, $3.1626, 319, $3.1, $3.1626, $3.1
05/23/2017, $3.16, 14588, $3.1168, $3.32, $3.0976
05/22/2017, $3.12, 9572, $3.1, $3.24, $3.1
05/19/2017, $3.1848, 103, $3.1848, $3.1848, $3.1848
05/18/2017, $3.1202, 497, $3.1202, $3.1202, $3.1202
05/17/2017, $3.1652, 1436, $3.2592, $3.32, $3.1652
05/16/2017, $3.26, 3776, $3.28, $3.3, $3.08
05/15/2017, $3.222, 1969, $3.0646, $3.222, $3.0646
05/12/2017, $3.1398, 1245, $3.1372, $3.14, $3.1372
05/11/2017, $3.0684, 1113, $3.1998, $3.1998, $3.0684
05/10/2017, $3.2832, 6008, $3.3, $3.3, $3.28
05/09/2017, $3.3, 2129, $3.38, $3.38, $3.3
05/08/2017, $3.4598, 5842, $3.36, $3.48, $3.2
05/05/2017, $3.3602, 826, $3.36, $3.4, $3.36
05/04/2017, $3.46, 26083, $3.583, $3.583, $3.295
05/03/2017, $3.6, 3840, $3.58, $3.6, $3.44
05/02/2017, $3.4, 13957, $3.328, $3.52, $3.26
05/01/2017, $3.32, 4247, $3.34, $3.3976, $3.26
04/28/2017, $3.42, 567, $3.382, $3.42, $3.34
04/27/2017, $3.38, 1105, $3.4736, $3.4736, $3.3402
04/26/2017, $3.38, 18922, $3.4572, $3.56, $3.28
04/25/2017, $3.4004, 7627, $3.34, $3.56, $3.34
04/24/2017, $3.26, 6265, $3.2, $3.3346, $3.16
04/21/2017, $3.3, 7120, $3.4, $3.5348, $3.2
04/20/2017, $3.36, 266, $3.38, $3.38, $3.36
04/19/2017, $3.34, 2121, $3.4202, $3.5304, $3.34
04/18/2017, $3.3602, 1051, $3.4, $3.4, $3.36
04/17/2017, $3.4, 5082, $3.2518, $3.44, $3.2518
04/13/2017, $3.46, 15144, $3.267, $3.58, $3.267
04/12/2017, $3.32, 18989, $3.38, $3.46, $3.2
04/11/2017, $3.46, 8808, $3.44, $3.56, $3.38
04/10/2017, $3.46, 13775, $3.6, $3.6, $3.3852
04/07/2017, $3.5, 42532, $3.36, $3.9, $3.36
04/06/2017, $3.42, 9133, $3.318, $3.5, $3.3
04/05/2017, $3.42, 12370, $3.26, $3.54, $3.26
04/04/2017, $3.46, 31719, $3.0446, $3.558, $3.0446
04/03/2017, $3.2, 17274, $3.254, $3.36, $3.06
03/31/2017, $3.2, 17284, $3.2, $3.36, $3.14
03/30/2017, $3.24, 5656, $3.16, $3.2896, $3.16
03/29/2017, $3.2578, 6363, $3.36, $3.3778, $3.2152
03/28/2017, $3.1844, 5480, $3.16, $3.264, $3.16
03/27/2017, $3.1778, 1443, $3.22, $3.22, $3.12
03/24/2017, $3.238, 1002, $3.24, $3.24, $3.238
03/23/2017, $3.26, 16154, $3.3, $3.36, $3.2
03/22/2017, $3.16, 13203, $3.188, $3.24, $3.06
03/21/2017, $3.2774, 11652, $3.14, $3.36, $3.14
03/20/2017, $3.12, 6274, $3.1, $3.3, $3.1
03/17/2017, $3.28, 11135, $3.04, $3.2902, $3.04
03/16/2017, $3.0944, 391, $3.04, $3.1614, $3.04
03/15/2017, $3.06, 2767, $3.08, $3.14, $3.04
03/14/2017, $3.08, 1048, $3, $3.2002, $3
03/13/2017, $3, 2325, $3.32, $3.32, $3
03/10/2017, $3.0364, 9403, $3.36, $3.36, $2.9
03/09/2017, $3, 6139, $2.999, $3, $2.9578
03/08/2017, $3.12, 3035, $3.1, $3.12, $3.04
03/07/2017, $3.16, 3039, $3.26, $3.26, $3.16
03/06/2017, $3.24, 5961, $3.3, $3.32, $3.24
03/03/2017, $3.324, 4773, $3.32, $3.38, $3.3
03/02/2017, $3.38, 3793, $3.38, $3.394, $3.3202
03/01/2017, $3.44, N/A, $3.44, $3.44, $3.44
02/28/2017, $3.44, 2244, $3.428, $3.44, $3.36
02/27/2017, $3.464, 557, $3.3872, $3.464, $3.3872
02/24/2017, $3.4456, 1208, $3.44, $3.4456, $3.4
02/23/2017, $3.4524, 786, $3.4624, $3.4624, $3.44
02/22/2017, $3.4768, 1068, $3.442, $3.4768, $3.442
02/21/2017, $3.56, 5151, $3.46, $3.5798, $3.4436
02/17/2017, $3.4756, 279, $3.4756, $3.4756, $3.4756
02/16/2017, $3.56, 3651, $3.56, $3.56, $3.5114
02/15/2017, $3.54, 5273, $3.424, $3.54, $3.4
02/14/2017, $3.4, 1031, $3.38, $3.4138, $3.38
02/13/2017, $3.44, 4924, $3.4, $3.56, $3.4
02/10/2017, $3.4, 2010, $3.48, $3.52, $3.4
02/09/2017, $3.4402, 614, $3.4402, $3.4402, $3.4402
02/08/2017, $3.4, 6185, $3.38, $3.42, $3.38
02/07/2017, $3.38, 16810, $3.422, $3.59, $3.24
02/06/2017, $3.6, 801, $3.5926, $3.6, $3.5926
02/03/2017, $3.52, 982, $3.52, $3.6, $3.52
02/02/2017, $3.54, 304, $3.52, $3.54, $3.46
02/01/2017, $3.56, 4118, $3.4784, $3.6, $3.4784
01/31/2017, $3.62, 2003, $3.5, $3.62, $3.4402
01/30/2017, $3.5036, 970, $3.62, $3.62, $3.5
01/27/2017, $3.62, 398, $3.54, $3.62, $3.54
01/26/2017, $3.52, 355, $3.5422, $3.5422, $3.52
01/25/2017, $3.6346, 4786, $3.5564, $3.64, $3.54
